population,symbol,hour_utc,n,median,p90
crypto_spot; valid archived quotes per symbol/hour UTC,BILL/USD,2026-09-05 06:00:00+00:00,22,12.670257843961762,19.016227867837227
crypto_spot; valid archived quotes per symbol/hour UTC,BILL/USD,2026-09-05 07:00:00+00:00,22,12.650221378873614,19.05733273942468
crypto_spot; valid archived quotes per symbol/hour UTC,BILL/USD,2026-09-05 08:00:00+00:00,13,12.634238787112562,19.019863578803054
crypto_spot; valid archived quotes per symbol/hour UTC,BILL/USD,2026-09-05 09:00:00+00:00,10,12.622279578115027,18.914328987322666
crypto_spot; valid archived quotes per symbol/hour UTC,BILL/USD,2026-09-05 10:00:00+00:00,4,12.670257843961762,17.139848850560828
crypto_spot; valid archived quotes per symbol/hour UTC,BILL/USD,2026-09-05 11:00:00+00:00,6,18.981335020564536,18.999368592865952
crypto_spot; valid archived quotes per symbol/hour UTC,BILL/USD,2026-09-05 12:00:00+00:00,5,12.642225031605047,16.424114515325485
crypto_spot; valid archived quotes per symbol/hour UTC,BILL/USD,2026-09-05 13:00:00+00:00,18,12.702456749525913,19.215989357829656
crypto_spot; valid archived quotes per symbol/hour UTC,BILL/USD,2026-09-05 14:00:00+00:00,5,12.77955271565443,22.927589581401648
crypto_spot; valid archived quotes per symbol/hour UTC,BILL/USD,2026-09-05 15:00:00+00:00,7,12.650221378873614,15.201903668317112
crypto_spot; valid archived quotes per symbol/hour UTC,BILL/USD,2026-09-05 16:00:00+00:00,14,15.823850650755965,25.305416394135058
crypto_spot; valid archived quotes per symbol/hour UTC,BILL/USD,2026-09-05 17:00:00+00:00,6,9.494748881957804,15.894319431203577
crypto_spot; valid archived quotes per symbol/hour UTC,BILL/USD,2026-09-05 18:00:00+00:00,2,19.029503375025193,19.039159957771794
crypto_spot; valid archived quotes per symbol/hour UTC,BILL/USD,2026-09-05 19:00:00+00:00,7,19.126554032514367,19.288900404266137
crypto_spot; valid archived quotes per symbol/hour UTC,BILL/USD,2026-09-05 20:00:00+00:00,7,12.911555842478492,21.9109541481309
crypto_spot; valid archived quotes per symbol/hour UTC,BILL/USD,2026-09-05 21:00:00+00:00,3,25.526483726865585,25.552581090420205
crypto_spot; valid archived quotes per symbol/hour UTC,BILL/USD,2026-09-05 22:00:00+00:00,1,6.412311638345362,6.412311638345362
crypto_spot; valid archived quotes per symbol/hour UTC,BILL/USD,2026-09-05 23:00:00+00:00,9,12.878300064390976,19.246828549194724
crypto_spot; valid archived quotes per symbol/hour UTC,BILL/USD,2026-09-06 00:00:00+00:00,9,12.812299807816093,20.501388174807474
crypto_spot; valid archived quotes per symbol/hour UTC,BILL/USD,2026-09-06 01:00:00+00:00,10,12.78774469643827,20.45098722851934
crypto_spot; valid archived quotes per symbol/hour UTC,BILL/USD,2026-09-06 02:00:00+00:00,6,12.824624594990247,16.090654798876603
crypto_spot; valid archived quotes per symbol/hour UTC,BILL/USD,2026-09-06 03:00:00+00:00,12,12.820518088641588,38.582729233998826
crypto_spot; valid archived quotes per symbol/hour UTC,BILL/USD,2026-09-06 04:00:00+00:00,2,12.843272727234847,18.007702470824277
crypto_spot; valid archived quotes per symbol/hour UTC,BILL/USD,2026-09-06 05:00:00+00:00,10,12.890752225036653,19.349845926102812
crypto_spot; valid archived quotes per symbol/hour UTC,BILL/USD,2026-09-06 06:00:00+00:00,6,19.373619660877537,19.417477761803454
crypto_spot; valid archived quotes per symbol/hour UTC,BILL/USD,2026-09-06 07:00:00+00:00,7,12.995451591943416,28.638375092337256
crypto_spot; valid archived quotes per symbol/hour UTC,BILL/USD,2026-09-06 08:00:00+00:00,7,6.529546196539075,19.59382839444476
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-03 18:00:00+00:00,13,24.66960352422929,52.209275289043354
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-03 19:00:00+00:00,30,21.398013739295017,42.733560494330185
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-03 20:00:00+00:00,6,23.2110039601211,33.91295388436
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-03 21:00:00+00:00,9,24.977698483497097,29.240827980014316
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-03 22:00:00+00:00,25,10.78554736652966,14.42793292775328
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-03 23:00:00+00:00,20,10.803025197170816,14.28119661254341
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-04 00:00:00+00:00,20,14.15177825993402,21.56574413449545
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-04 01:00:00+00:00,19,17.95009872554226,21.632537133618975
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-04 02:00:00+00:00,32,18.073377914331452,24.94636921553694
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-04 03:00:00+00:00,10,18.086491111792455,18.125793003443164
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-04 04:00:00+00:00,19,14.513788098694427,18.07861183372771
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-04 05:00:00+00:00,14,18.162034440772015,25.619625556080866
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-04 06:00:00+00:00,14,18.37898438630847,22.067753625834275
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-04 07:00:00+00:00,7,14.72211998527728,18.395203128788605
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-04 08:00:00+00:00,28,21.98231428387384,60.275962236746615
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-04 09:00:00+00:00,19,21.77068214804101,29.73998247445578
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-04 10:00:00+00:00,1,25.440668726149596,25.440668726149596
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-04 11:00:00+00:00,10,18.1818187828693,21.776225792094714
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-04 12:00:00+00:00,34,34.836725941397106,78.27424792955648
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-04 13:00:00+00:00,17,18.611576400521656,25.971189883412045
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-04 14:00:00+00:00,11,22.371364653242935,29.77298101972468
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-04 15:00:00+00:00,6,14.886490509862986,18.670884697003906
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-04 16:00:00+00:00,7,18.59773107680916,22.314834703698263
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-04 17:00:00+00:00,18,14.947683109118774,26.088345059391887
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-04 18:00:00+00:00,3,11.23385133870146,17.21402938841321
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-04 19:00:00+00:00,11,18.695083193119448,22.40477968633347
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-04 20:00:00+00:00,10,11.191941801902173,16.045411873605424
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-04 21:00:00+00:00,4,33.56330412082782,38.78426253962397
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-04 22:00:00+00:00,2,53.869181844583515,93.98334602716307
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-04 23:00:00+00:00,5,18.542555164102144,36.13048902287343
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-05 00:00:00+00:00,13,18.446781036709623,29.557384066743186
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-05 01:00:00+00:00,12,20.27454957793112,25.423533474611567
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-05 02:00:00+00:00,6,18.301611154738104,23.899570719924697
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-05 03:00:00+00:00,6,14.664163048787984,27.41330110953207
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-05 04:00:00+00:00,9,11.063986723216761,14.754703061601562
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-05 05:00:00+00:00,10,16.565444688398244,22.13860496002062
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-05 06:00:00+00:00,5,14.609203798393658,24.128902171000156
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-05 07:00:00+00:00,7,14.55074572571785,25.46844744182873
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-05 08:00:00+00:00,6,16.361983771545002,20.03079129816259
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-05 09:00:00+00:00,22,10.91504456976488,21.8532133350237
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-05 10:00:00+00:00,3,21.921812203142505,24.84845891422634
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-05 11:00:00+00:00,3,14.630577907826764,35.249347904797375
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-05 12:00:00+00:00,8,10.907143842148809,21.423298515054665
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-05 13:00:00+00:00,11,14.32664756446933,17.943656917280254
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-05 14:00:00+00:00,8,12.572890415301947,15.49549093859159
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-05 15:00:00+00:00,6,16.193205199775626,23.326204181211597
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-05 16:00:00+00:00,2,28.83474833583694,31.755038459804037
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-05 17:00:00+00:00,5,17.924359204158964,18.00050905229658
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-05 18:00:00+00:00,17,10.720028586743702,19.301415986524727
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-05 19:00:00+00:00,17,10.704727921498225,19.27008202457734
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-05 20:00:00+00:00,6,12.49267099395125,19.570739085997822
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-05 21:00:00+00:00,3,25.05817075353397,36.423377859434964
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-05 22:00:00+00:00,1,21.590500179921204,21.590500179921204
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-05 23:00:00+00:00,1,21.62162162162074,21.62162162162074
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-06 00:00:00+00:00,1,21.405636817695694,21.405636817695694
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-06 01:00:00+00:00,3,21.382751247327523,21.419407392322945
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-06 02:00:00+00:00,2,17.829126203717635,20.684227523197457
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-06 03:00:00+00:00,5,25.094102885822053,27.06251740621639
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-06 04:00:00+00:00,4,25.067156994235546,25.11031683752602
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-06 05:00:00+00:00,3,32.171581769436926,35.04661964430209
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-06 06:00:00+00:00,6,21.586616297895674,36.079678041851906
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-06 07:00:00+00:00,13,21.6528329123064,25.31189172709194
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-06 08:00:00+00:00,3,21.723388848660765,30.39859490380121
crypto_spot; valid archived quotes per symbol/hour UTC,BIO/USD,2026-09-06 09:00:00+00:00,1,18.014772113132032,18.014772113132032
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-03 09:00:00+00:00,1,25.27836292506793,25.27836292506793
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-03 10:00:00+00:00,3,27.833242572758174,56.08887343561062
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-03 11:00:00+00:00,5,20.433920307710384,31.858698662988328
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-03 12:00:00+00:00,4,27.79263816578652,38.48365154053224
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-03 13:00:00+00:00,4,45.194602954339146,47.33569188227942
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-03 14:00:00+00:00,10,30.258947678032577,36.41954431179235
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-03 15:00:00+00:00,23,35.00583430571822,44.281109129376425
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-03 16:00:00+00:00,12,37.0599035250311,43.46932943497439
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-03 17:00:00+00:00,13,27.412906910336623,41.32937555528195
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-03 18:00:00+00:00,11,24.197730022469532,40.37141703673834
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-03 19:00:00+00:00,10,24.4512334561215,33.86985223909419
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-03 20:00:00+00:00,2,25.587261759122597,27.534264961281348
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-03 21:00:00+00:00,2,31.452902249873986,39.9079494239459
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-03 22:00:00+00:00,4,25.50564187104332,34.23568362354816
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-03 23:00:00+00:00,9,18.576570300708685,31.757914576794793
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-04 00:00:00+00:00,5,31.21928658148725,52.02292451755112
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-04 01:00:00+00:00,2,39.2021391242768,41.62738230631906
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-04 02:00:00+00:00,5,25.31936931752728,29.651091655193284
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-04 03:00:00+00:00,9,35.35382334492761,51.41518403380825
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-04 04:00:00+00:00,16,45.15274352802086,58.847781676592916
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-04 05:00:00+00:00,9,30.922521903452154,50.00919855159563
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-04 06:00:00+00:00,13,30.32069970845479,54.40481171896894
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-04 07:00:00+00:00,8,30.092594205064394,49.25404154706357
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-04 08:00:00+00:00,14,39.82249089117357,73.23131906003904
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-04 09:00:00+00:00,4,24.288235255078398,46.60868934306109
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-04 10:00:00+00:00,8,24.918036220680644,35.830735712341905
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-04 11:00:00+00:00,8,26.168591814386247,39.37101850242449
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-04 12:00:00+00:00,38,42.046505422779994,209.93893387788165
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-04 13:00:00+00:00,19,27.586206896551037,33.82667276110199
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-04 14:00:00+00:00,15,22.29102167182529,31.280479096384326
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-04 15:00:00+00:00,63,22.500000000000817,28.423525874858438
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-04 16:00:00+00:00,113,32.36245954692554,47.91919259747149
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-04 17:00:00+00:00,86,23.902012119511774,31.456055143143956
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-04 18:00:00+00:00,50,21.78122006724126,25.837450866368023
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-04 19:00:00+00:00,99,25.07612394769859,36.03587505366695
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-04 20:00:00+00:00,95,27.958993476234525,38.101500481232335
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-04 21:00:00+00:00,48,22.743223211936236,34.87463222494582
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-04 22:00:00+00:00,37,25.363154254092056,32.70009389721124
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-04 23:00:00+00:00,63,23.378141437754746,34.608845867039264
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-05 00:00:00+00:00,36,30.744757799115934,57.17949371839629
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-05 01:00:00+00:00,39,26.535910008651534,38.75404123225849
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-05 02:00:00+00:00,53,26.269202215750617,36.161745503202255
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-05 03:00:00+00:00,52,26.320364939985282,49.01159175352467
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-05 04:00:00+00:00,46,23.113564021285868,43.21550196801729
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-05 05:00:00+00:00,45,26.170563804972918,46.2137322388201
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-05 06:00:00+00:00,61,28.05363855691969,45.449380752187366
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-05 07:00:00+00:00,83,32.61175147596234,51.6440658228652
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-05 08:00:00+00:00,63,31.737346101232557,61.49659312583558
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-05 09:00:00+00:00,44,33.549844949533046,45.17424642026552
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-05 10:00:00+00:00,55,31.739314430808843,46.72532619593499
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-05 11:00:00+00:00,39,30.902019287121863,39.24011645993088
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-05 12:00:00+00:00,85,29.87303958177771,41.05512227083043
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-05 13:00:00+00:00,49,33.98831651619838,51.374535449279904
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-05 14:00:00+00:00,46,30.08822511865246,49.69195494619136
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-05 15:00:00+00:00,13,37.89473684210481,49.56455273552152
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-05 16:00:00+00:00,12,32.67485639929084,47.57158683155602
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-05 17:00:00+00:00,18,35.855675892849916,50.19435612276088
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-05 18:00:00+00:00,7,28.002154011847036,30.918372811073382
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-05 19:00:00+00:00,16,28.958517530671116,45.79100577809715
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-05 20:00:00+00:00,4,36.473373359799936,45.34397831501322
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-05 21:00:00+00:00,10,26.068566289731848,35.807383784298466
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-05 22:00:00+00:00,11,29.860296470086645,48.55154555753347
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-05 23:00:00+00:00,9,23.531928548507274,26.8516774749028
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-06 00:00:00+00:00,26,31.127055687913593,56.73512326837975
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-06 01:00:00+00:00,17,20.18592297476751,29.503338171484188
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-06 02:00:00+00:00,13,22.289444355994465,28.335847923430002
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-06 03:00:00+00:00,12,31.354317531601918,38.00662370617374
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-06 04:00:00+00:00,13,33.19946452476549,47.14553204215052
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-06 05:00:00+00:00,5,15.061861215707504,28.14078695574603
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-06 06:00:00+00:00,17,30.91190108191681,50.82196195663363
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-06 07:00:00+00:00,22,24.439496093535162,39.95770010627645
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-06 08:00:00+00:00,10,23.02759712766243,25.172849789574464
crypto_spot; valid archived quotes per symbol/hour UTC,BLESS/USD,2026-09-06 09:00:00+00:00,12,20.383158730151337,32.40387346888254
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-03 09:00:00+00:00,3,30.683293340152506,34.026683230267345
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-03 10:00:00+00:00,4,42.59628322786355,46.05152856194338
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-03 11:00:00+00:00,5,32.00999336378137,38.81579251272958
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-03 12:00:00+00:00,1,24.295622869234514,24.295622869234514
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-03 13:00:00+00:00,1,32.74087932647228,32.74087932647228
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-03 14:00:00+00:00,3,34.15353566715877,36.632802593269496
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-03 15:00:00+00:00,22,41.36050241781223,144.4175450090334
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-03 16:00:00+00:00,6,36.063661051902045,46.02640093005721
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-03 17:00:00+00:00,8,41.60860994046167,52.80702977084738
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-03 18:00:00+00:00,4,21.98599804029986,33.82558767276544
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-03 19:00:00+00:00,3,23.14100586238721,33.574657926009245
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-03 20:00:00+00:00,2,18.919232323828858,19.226073233865247
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-03 21:00:00+00:00,7,33.97945787319534,48.01137952803805
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-03 22:00:00+00:00,4,31.934148874127533,45.932172657092025
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-03 23:00:00+00:00,11,31.32520915307415,56.722367009044476
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-04 00:00:00+00:00,2,35.47021517767425,40.39140699422159
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-04 01:00:00+00:00,1,31.382754793523954,31.382754793523954
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-04 02:00:00+00:00,8,35.052397352803446,75.3958197391654
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-04 03:00:00+00:00,2,43.4241284181479,60.03913913282355
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-04 06:00:00+00:00,2,35.88460469194416,39.50015326162113
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-04 07:00:00+00:00,3,101.92391261407096,281.90038430587583
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-04 08:00:00+00:00,3,45.63335955940265,49.4257667564298
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-04 09:00:00+00:00,5,40.31142552266585,235.46130533291108
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-04 10:00:00+00:00,4,41.43089977839608,78.72853889275316
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-04 11:00:00+00:00,3,27.838536488367712,27.87935317997981
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-04 12:00:00+00:00,12,48.65325336795887,60.225422465312924
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-04 14:00:00+00:00,2,54.55267380321823,65.8035261019271
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-04 15:00:00+00:00,1,19.694731659280908,19.694731659280908
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-04 16:00:00+00:00,9,48.22324993082753,143.99419227486158
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-04 17:00:00+00:00,1,86.94611733737464,86.94611733737464
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-04 19:00:00+00:00,3,30.170832144166706,38.631346772733394
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-04 20:00:00+00:00,6,33.988954942123726,57.35455195894981
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-04 21:00:00+00:00,2,35.83427612666178,39.41297869837175
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-04 22:00:00+00:00,1,45.1319082591388,45.1319082591388
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-04 23:00:00+00:00,7,34.98637158781143,54.654411912633876
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-05 00:00:00+00:00,1,27.84146740910665,27.84146740910665
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-05 01:00:00+00:00,2,29.86598227894504,36.71098513349195
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-05 02:00:00+00:00,2,40.60469644768498,50.153613125839314
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-05 03:00:00+00:00,2,36.52396723364317,43.41328304502136
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-05 04:00:00+00:00,3,46.07736146477488,53.07978752680208
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-05 05:00:00+00:00,3,35.73168751015015,37.009195572304584
crypto_spot; valid archived quotes per symbol/hour UTC,BLUAI/USD,2026-09-05 06:00:00+00:00,3,24.119633381573014,51.74851789402391
